method,training_profile,training_seed,test_seed,task_stream_fingerprint,source_json,task_count,queue_auc_total_task_s,peak_queue_episode,peak_active_episode,queue_recovery_time_s,outstanding_recovery_time_s,normal_queue_auc_task_s,normal_peak_queue,normal_peak_active,normal_duration_s,dense_queue_auc_task_s,dense_peak_queue,dense_peak_active,dense_duration_s,burst_queue_auc_task_s,burst_peak_queue,burst_peak_active,burst_duration_s,recovery_queue_auc_task_s,recovery_peak_queue,recovery_peak_active,recovery_duration_s
PPO,DENSE,10,56000017,139d17980a355d2bd04fffa6ad47ae058219eb91b193e0f6078a08d4e9b935b1,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9212.07374289765,20,3,547.5105120314893,627.0457251093762,0.0,0,1,1713.8773971545897,1473.2638728618538,7,3,381.06683065688003,2213.593513796677,20,3,125.28238662097965,5525.21635623912,19,3,1754.2577998123925
PPO,DENSE,10,56000018,6f7c4c2495dd1890ed243d894de14439c12db61a955c21b9933097dcb741887e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10163.65025523844,22,4,661.8534116764044,737.7248952657778,0.0,0,2,1743.0991820931022,1265.6194878211022,7,3,388.080284356613,2406.1707718902303,22,3,130.1593737221765,6491.859995527109,21,4,1712.01279949412
PPO,DENSE,10,56000019,b0de163e7e3fd52ce03b86a5f9259c99df6b1f44301de0e00303edf25f686302,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7271.735093426878,20,4,455.1382249114763,527.5610110005327,1.1490362922199893,1,1,1701.7249859700855,800.8534283280296,6,3,398.6132609600468,2069.761714203963,20,3,122.65889498246179,4399.970914602665,19,4,1829.589226885656
PPO,DENSE,10,56000020,c3fed368fd6328ed3d4895e180f792044c27a679165fda04816e042f23f63911,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7720.554494535292,22,4,596.736939840639,676.1833846015024,0.0,0,1,1738.2048661869308,862.4018415070238,6,3,362.2435035052804,2318.740899495773,22,2,128.24144091204062,4539.411753532495,20,4,1698.7751350357012
PPO,DENSE,10,56000021,4996ea994d7ac4ad759a4ff637a3a720ed933ee3eab8133dc60e121aef38ac30,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10925.583069950872,23,4,657.950926655039,740.9306580478305,0.0,0,1,1769.0359672782365,603.4350576805302,5,2,394.21631888016054,2413.4436109489616,23,2,124.01097375715881,7908.70440132138,22,4,1666.8213830174518
PPO,DENSE,10,56000022,18fd2d8cf5b51cf61c5cd3924d5edf0523b96466d26b4b7e47c3a49ccfca8b9b,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11716.369730827908,23,4,768.3839778207134,848.9316686520624,0.0,0,2,1724.5809169239997,1074.9732251487455,6,2,367.5007942270099,2504.6060684115378,23,2,128.5509741835449,8136.790437267624,22,4,1700.044626465326
PPO,DENSE,10,56000023,8fb38363d5fb085534e4dc5f391f4f7d11d69e4c8674de99a06d899e5fb439d7,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11850.86785313767,22,4,773.1750088849335,860.4038698989552,1.882012482984237,1,1,1687.555697702994,1062.106531979236,6,3,378.47529339361313,2413.0090425482535,22,3,125.09725265294537,8373.870266127196,21,4,1773.3226881145793
PPO,DENSE,10,56000024,29fc300b9f112173dd55393a6d1c9667fed9b769ee2caf511ddb0a9f718a69ac,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10224.54421242922,22,4,717.1352558021031,780.1447327603769,0.24145859025929894,1,1,1725.9297533620113,706.6512809654678,6,2,383.18673742772603,2492.7654434047117,22,2,129.8390603834564,7024.886029468782,21,4,1672.2863526302322
PPO,DENSE,10,56000025,844c68777d73ce9a5c76e95f17543f64b08ec74fb59ecb147654ecc709cbbaa9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,8242.71971201479,18,4,657.1079794643115,738.2936191162521,0.0,0,1,1768.1785187649596,847.7034983574586,4,3,369.6141616023076,1915.164289934315,18,4,127.08641684987424,5479.8519237230175,17,3,1712.9603534737362
PPO,DENSE,10,56000026,d1da55f4af742310525b861127fbb2566f15e34a9e2e28a0c34877a8cc74eedf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10734.987077415553,24,4,588.7693916461453,606.1493090639797,0.0,0,2,1727.3250133684992,668.3042119963563,6,2,365.3907758203104,2614.905899304908,24,2,128.79331298174884,7451.776966114288,22,4,1776.4101093958475
PPO,DENSE,10,56000027,76be781947312f194e399664998d23dc73a1c35b0d8d08d2e15fd277b6b4257d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9999.705142310499,21,4,618.6539346352242,705.882795649246,0.0,1,1,1700.1197910588148,1295.921343471743,6,3,382.69558109192167,2332.827631429814,21,3,126.87339095957486,6370.956167408942,20,4,1763.1085609930924
PPO,DENSE,10,56000028,cc298e919c43c1b92ddd42045910ca5d02511562f0eccf7aebfe82ea979bfb93,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9441.74278087488,21,3,589.4122037294383,668.0641161096605,0.0,0,2,1741.5930093207605,657.3540090238723,4,3,379.820584399906,2267.9564897104656,21,2,131.07991394897454,6516.432282140542,20,3,1812.1564521285218
PPO,DENSE,10,56000029,97005a0156d2f1f306017d2cf70d6f4f950bc23b12337d5279964fe4d3fd0891,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11350.765010655512,21,4,983.3098951853499,1062.6138506614857,0.0,1,1,1705.5777643227357,1235.2687375371038,6,3,369.4180706985462,2253.0833376494493,21,3,128.34802916436638,7862.412935468959,20,4,1713.7195817803267
PPO,DENSE,10,56000030,ba36c52351febe0fbb0a45bae42de414b14e63a5099c14ff50059a59c36fb279,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9960.464295288924,23,4,859.0301538566414,933.4094815143067,0.0,0,2,1706.3987094800686,951.0509731033778,5,3,385.3994047197193,2363.0928972649363,23,3,125.80262261460666,6646.32042492061,20,4,1806.4422008765077
PPO,DENSE,10,56000031,8b5ff4abb17f89ace4e43e40703562ff07d0c80d2d5064fe442cc07ef9776cba,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10385.201113811921,23,4,591.7431295865222,669.2623040471362,0.0,0,1,1706.063699896238,625.6818646300339,5,3,376.6742717411223,2446.1430578847003,23,2,126.26309422476652,7313.376191297187,21,4,1738.69980878469
PPO,DENSE,10,56000032,13ea8e522a395edfcc96e23349b8ff89aabeddee23f5eb458603f10644d4bc81,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11556.663271378475,23,3,645.7897351631814,720.1398167811153,0.0,0,1,1724.9755031487891,1087.9589720152594,6,3,368.35615976374197,2554.0755355187907,23,2,131.6939656566651,7914.6287638444255,22,3,1745.1166331957224
PPO,DENSE,10,56000033,d57642c422596ac2eb27cf55670c176df86101f6cffaeed5fb70385397aba035,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11554.828597497022,22,3,961.1897819855262,1048.418642999548,0.0,0,1,1708.8044071955067,815.0293652226735,7,2,363.36983198086614,2391.9137380745897,22,3,125.14140068426104,8347.88549419976,21,3,1780.5507601362629
PPO,DENSE,10,56000034,9775e64fcdc7b41f76be2d3459b853ff85d4356c194473dd6bef8f444455b36f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,13972.087627374869,25,4,901.2582411468902,983.7028401508173,0.0,0,2,1720.9113631197365,910.3451727392232,6,2,380.6493661043387,2600.305948432842,25,2,126.54926623764322,10461.436506202805,22,4,1797.421188417808
PPO,DENSE,10,56000035,66bdeeafd9f15550fd80a3fc93e3b6f9ff574a1388dc7253cb0f51aeb979e4e5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9650.692591040073,20,4,767.1525945795534,830.1620715378272,0.0,0,2,1709.9964969480147,665.254125659312,5,4,381.4585898722239,2055.9365789402054,20,2,126.28560155041032,6929.501886440556,19,3,1759.7062363159566
PPO,DENSE,10,56000036,5e1d09ccb8896ad619a6a8f1cafa05f56082122ff43f9d209d5856246a0dc10e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9873.70388138853,22,3,618.3197069153894,699.916128507411,0.0,1,1,1769.7023259327832,996.6947754312732,6,3,391.7528427282639,2362.3143128257125,22,2,128.1051650933773,6514.6947931315435,21,3,1770.655658455371
PPO,DENSE,10,56000037,a6a898ac9826dbc638a5ddbd6ca28eb17c8b01e981b442b2697292ec769d180e,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,8699.656003996959,20,3,517.75466670672,599.4217093607954,5.522419726302587,1,2,1713.1046594019294,985.1923768777699,5,3,395.46120542913604,2259.958338090477,20,2,127.9025207081263,5448.98286930241,19,3,1788.799020365846
PPO,DENSE,10,56000038,c09266e9c86beab07bfeb8a0826b8301451db45e2ee1b60399e2064d45115107,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,12191.938767926691,23,3,875.3862401102906,947.7320926661882,0.0,0,1,1673.5524086884216,628.5725799889776,6,3,397.83039165408945,2542.707736046789,23,2,130.08833052300906,9020.658451890924,23,3,1797.8916721308947
PPO,DENSE,10,56000039,8f2932eec7ce2269f927ead03b0833d2f9cbd4e34d666f77dc3b06abf044f1a3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9671.428147506456,22,4,742.8543325217206,823.601047376605,0.0,0,2,1721.2799784725114,886.8519632947873,5,3,352.51709043846745,2417.072859258774,22,2,126.25633249579232,6367.503324952896,21,4,1813.632107373804
PPO,DENSE,10,56000040,de4eb1dee698d94e2350431ab200197db4ec9ca46b71a2b94bb3fb0ebc13dd34,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10098.439454107249,23,4,629.7527634820585,714.3577508420135,0.0,0,2,1724.5965727886814,828.9832849582831,5,3,371.7324630135008,2518.696361060961,23,3,127.29099219200998,6750.759808088005,22,4,1686.3247095142938
PPO,DENSE,10,56000041,1cadfb2da2fd957f2e79401640b6234027eae4d60cc09a43a8e54e6ac6cdb287,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10627.679975290412,22,3,683.2180998027579,746.2275767610317,0.0,1,1,1719.9058127097253,844.9842594756719,6,3,366.0540183533965,2456.271727274878,22,2,130.1575532679417,7326.423988539862,21,3,1718.3773997981134
PPO,DENSE,10,56000042,d5ef47fad82b9795f0889a47e43ca69bb1ebb31534219e429494093e295a5faf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,13257.964849357611,24,3,832.1742477300586,912.9046698283546,0.0,1,1,1727.9572936492095,922.1020842095854,6,2,379.2342882454668,2602.6160219986104,24,2,125.68642201064313,9733.246743149415,23,3,1775.348142553596
PPO,DENSE,10,56000043,9b061ca2edd67db1d260ee5ba3828fc6b01e95918eb24fd91202f913ee7e5cc6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,6755.401921928011,19,3,428.85261118523067,509.6378780552418,0.0,1,1,1713.0028171888785,1080.064831615386,5,3,367.31557798465064,2135.3919151874197,19,3,131.87549912448685,3539.9451751252045,18,3,1813.8887853118663
PPO,DENSE,10,56000044,c41a3edec7a9d59ac983ff53ff34f6dbba0cd103a063aab0e064834ae5def192,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7539.7083213220085,22,4,693.8453535704875,770.8082527192587,0.0,0,1,1723.9590801594793,827.2940402826307,6,3,381.1888592581456,2256.988531845438,22,3,127.83954619810902,4455.42574919394,20,4,1712.5784229508536
PPO,DENSE,10,56000045,108c59f3966924b978b08b4e2daee44530d43eefce0fd34a8b1ae8c4e33602c3,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7975.951311315046,22,4,536.7804938827985,619.6172248877097,0.0,1,1,1742.1279506379528,1056.030153782138,5,3,370.5784783982781,2385.1651069787395,22,2,129.79708234066993,4534.756050554169,21,4,1733.7524586814734
PPO,DENSE,10,56000046,cd9f2e8bc241b307b80fc5269fcd674362ff91faf6cd1a0744170e7b762e64f4,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,12625.75804877521,22,3,911.0937782844703,993.5476699116634,0.0,0,2,1773.3497819197373,1105.5039425735213,6,2,387.0225182205827,2381.6529917129546,22,3,126.53237078624306,9138.601114488734,21,3,1773.834376015182
PPO,DENSE,10,56000047,bafa1ac3fa75cd7c6b15cb2008bb08bed10c47d593fb4df0e02ee304f14995ee,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10701.49045040427,20,4,866.5397121398296,929.5491890981034,0.0,0,1,1686.7103448740177,1046.421310489946,6,3,397.31098494788876,2088.9359687769966,20,4,125.71850608346313,7566.133171137328,19,3,1770.5546436666727
PPO,DENSE,10,56000048,72f40d426690ab1fcd0c09bd43513c378817852a212875fdaaab42861c9aab42,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11326.1302592823,24,4,772.9810782608902,852.5146551381181,0.0,0,2,1724.4530354211124,612.8531466134409,5,2,385.06154661366963,2447.562471150106,24,2,121.74215385275966,8265.714641518753,21,4,1723.3128074706146
PPO,DENSE,10,56000049,81136f4ac3d019613b3e75d42be15772301ff806341b2d668fc50b44e9abcd71,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9758.924520383873,22,3,747.9044301923436,816.9729544998304,0.0,1,1,1756.1520268484192,1179.5630703503157,5,3,410.9931992174793,2374.5642874613395,22,3,132.59168763039088,6204.797162572218,21,3,1777.8332206217392
PPO,DENSE,10,56000050,e42f69b43e83c23209252c52b263855a09a4d0b7a8a46e2b85857fd9f72689dc,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,8182.3885107304295,20,3,493.09433222285907,567.462012262929,0.0,0,2,1714.2186165513272,695.2427127286387,4,3,389.6713451982764,2186.978281342175,20,2,129.0428067740727,5300.167516659616,19,3,1774.5054151925865
PPO,DENSE,10,56000051,a20ce3d4dcaa10e9e5c4e8408e7a9cde4e8b55171ddd73f62a2a0cbee4645862,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10583.73878916219,23,3,877.3911426330064,964.0530932156776,0.0,1,1,1719.664103088074,988.1641507297095,6,2,373.3799280812134,2486.605088670888,23,3,126.43516523485278,7108.969549761591,23,3,1709.0107720549022
PPO,DENSE,10,56000052,fbf0f8d8aa1ab8a1e46b8e924dcc878ce28f64eec836d5834da182bdfdf4c031,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7717.7330081269065,19,4,643.4985947424493,722.9845267288702,0.0,1,1,1722.3124823006615,738.337323443196,5,3,369.32864304715486,2049.2068265086773,19,3,130.0058628186971,4930.188858175033,18,4,1807.873545299853
PPO,DENSE,10,56000053,63578ed3c126e581bd49c1ca1b60e1b5292ae73c7c2219914682be10d4e130d6,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11576.527300798212,22,3,774.8614352917866,847.5558739170037,0.0,1,1,1736.9956437745545,986.8749302591791,5,3,400.71443561014075,2443.8591702466324,22,2,126.09471861911061,8145.793200292401,21,3,1784.4257249811321
PPO,DENSE,10,56000054,16ed3516c4988886825cdfc23508671914c15aaa5e190ddd9730d984caeab388,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,12661.841367450774,24,4,786.6551669242394,866.0609991261676,0.0,0,2,1725.6661591016164,1117.1969799615388,7,3,385.94849176419393,2512.175329721875,24,2,124.68084047774755,9032.46905776736,23,4,1713.8077182034885
PPO,DENSE,10,56000055,bce23c517db77b441d76f5fb56682f4c6bb978dddc18a4dcdb9ff197bd893784,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,13125.743204029402,25,3,789.3029849472455,876.5318459612672,0.0,1,1,1728.1490261862705,957.1371211609635,6,3,371.5000130050016,2617.7711198030192,25,3,123.39574349982195,9550.83496306542,23,3,1755.5207342202102
PPO,DENSE,10,56000056,d5bcf09570fd8c56ae2446c784ade378710511128cc22e40fe0c3e2d3d53eea9,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,12115.241914988397,23,3,956.7936993945723,1031.5647827793678,0.0,1,1,1779.9091255839817,646.089487645434,6,2,392.9433252888484,2536.35799926166,23,2,129.10724610584793,8932.794428081303,22,3,1716.3643768063807
PPO,DENSE,10,56000057,ada1bab4be62689b33282794c7d9dd557f30d6bda70a1e3c03c6d1ca7a19daaf,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9324.329635736049,21,4,718.6394222614022,743.7668311805155,0.0,0,1,1771.9437208779464,835.6918159232268,6,3,360.4064683270153,2287.512481165157,21,3,126.653501608846,6201.125338647664,20,4,1747.192785502244
PPO,DENSE,10,56000058,e78c74c3bbe81952961f4f9e0506f25681475e597d5601250945937d843c7a9f,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10418.396288440676,22,3,795.5513306778021,874.3028944146013,0.0,0,1,1761.5508875961796,1092.2424283421078,5,3,375.37692859095114,2359.080641622297,22,3,130.1106735372873,6967.073218476271,21,3,1724.74406099024
PPO,DENSE,10,56000059,dfc343dce2c5034efbc22a9f8185e06f1f96f57d7a060d807cf046ce070865fe,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9347.5789073942,20,3,699.5188958715335,773.8759654115684,0.0,0,2,1724.5003027529024,1041.3888893574413,5,3,395.38108857700445,2108.0610888663323,20,3,127.795316448226,6198.128929170426,19,3,1740.8300313055179
PPO,DENSE,10,56000060,f7be5f5dbfea0bc75ebf23a954e7516ff495400bac2076f288a32ffefe75fe4d,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,9439.56354865065,21,4,642.2404699141889,719.0386645160133,0.0,0,1,1775.1170649005344,570.3892891828016,4,2,391.6916788456042,2269.1405345607,21,2,128.0606696460677,6600.033724907149,20,4,1766.9968923766373
PPO,DENSE,10,56000061,df974af5c2bf56df5ed04832f0fe1789d155f137020ecc9b90457b54fbf62350,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,11721.72841773856,23,4,882.9372961589083,964.4874396898931,0.0,0,2,1742.7428942309432,1260.687410663661,7,3,384.0731009010876,2599.236364254305,23,2,129.54388872079426,7861.804642820594,22,4,1730.8496221488845
PPO,DENSE,10,56000062,02e8a1bf4bab83a0f6ec0144f20b5a4e71d0e9ef91b07f1bf5f5fdd2a5f3a312,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,8008.563891947391,20,4,476.8443331735407,563.5649823540175,0.0,0,2,1703.2662339695237,849.6887620705177,5,2,378.06548233919307,2216.4597478366445,20,4,129.57025988230362,4942.415382040229,19,3,1728.5326797313
PPO,DENSE,10,56000063,bd95c6db57c7561ec99285517ea84da1ff6cd1d68ce593aabbe3f1900ec7ef19,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,10733.440672111461,22,3,640.6125162062144,722.161270667008,0.0,0,2,1715.458784317505,914.9711999108147,5,3,399.6909971276773,2422.9208264712984,22,2,127.08480815157009,7395.548645729348,21,3,1672.6825623957143
PPO,DENSE,10,56000064,4693657ff307eb0012b62db58aab811704477b531c2e1c9dd89ab8703c1555b5,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,8977.151423951595,21,4,618.4984199750475,692.8576014298437,0.0,0,2,1777.352057297736,810.3721794428757,4,3,384.4046002954617,2299.942900781562,21,3,132.6424569112828,5866.836343727156,20,4,1704.6639783788496
PPO,DENSE,10,56000065,3a8b7459af79fc08eb5a92a96d291be0ca6183c6669b86c6c2d98b2061670c2a,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,12189.90664979602,22,3,811.7866894047188,899.1297871982865,1.1610838419392167,1,2,1685.128906717835,800.4436827952941,5,3,376.96359385045434,2383.1973087752776,22,2,125.78143363376466,9005.10457438351,22,3,1758.4329653812351
PPO,DENSE,10,56000066,6ba4f8682750d37f9b55c4c3f6619b5d435aae8a1b45fdac114944de4883ed14,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/dense/seed_10.json,80,7842.15694300326,22,3,556.204285024774,638.73712229172,0.0,0,2,1741.2504061239056,838.5645009932593,5,3,365.16535990164857,2236.56212737927,22,3,124.30252733493035,4767.030314630731,19,3,1742.5911489901555
