method,training_profile,training_seed,phase,phase_fraction,mean_queue_length,mean_active_tasks,test_episode_count,source_scope
PPO,BURST,2,NORMAL,0.45,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.47500000000000003,0.0,0.68,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.5,0.0,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.525,0.0,0.65,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.55,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.5750000000000001,0.0,0.58,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.6000000000000001,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.625,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.65,0.0,0.38,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.675,0.0,0.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.7000000000000001,0.0,0.41,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.7250000000000001,0.0,0.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.75,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.775,0.0,0.32,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.8,0.0,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.8250000000000001,0.0,0.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.8500000000000001,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.875,0.0,0.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.9,0.0,0.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.925,0.0,0.28,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.9500000000000001,0.0,0.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,0.9750000000000001,0.0,0.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,NORMAL,1.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.0,0.3,1.31,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.025,0.29,1.05,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.05,0.56,1.04,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.07500000000000001,0.85,1.22,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.1,1.03,1.2,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.125,1.46,1.34,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.15000000000000002,1.46,1.26,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.17500000000000002,1.49,1.36,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.2,1.46,1.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.225,1.53,1.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.25,1.5,1.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.275,1.74,1.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.30000000000000004,1.83,1.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.325,1.99,1.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.35000000000000003,2.09,1.52,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.375,2.13,1.59,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.4,2.19,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.42500000000000004,2.22,1.66,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.45,2.24,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.47500000000000003,2.27,1.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.5,2.42,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.525,2.52,1.63,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.55,2.71,1.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.5750000000000001,2.73,1.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.6000000000000001,2.92,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.625,2.89,1.62,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.65,3.02,1.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.675,2.94,1.64,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.7000000000000001,2.98,1.69,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.7250000000000001,2.96,1.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.75,3.15,1.75,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.775,3.17,1.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.8,3.43,1.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.8250000000000001,3.26,1.71,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.8500000000000001,3.42,1.72,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.875,3.51,1.67,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.9,3.52,1.9,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.925,3.37,1.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.9500000000000001,3.71,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,0.9750000000000001,3.51,1.8,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,DENSE,1.0,4.96,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.0,4.96,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.025,5.89,2.21,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.05,7.18,2.35,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.07500000000000001,8.41,2.33,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.1,9.81,2.38,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.125,11.17,2.29,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.15000000000000002,12.58,2.24,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.17500000000000002,14.02,2.15,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.2,15.54,2.08,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.225,16.97,2.05,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.25,18.55,2.01,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.275,20.03,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.30000000000000004,21.36,1.99,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.325,21.68,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.35000000000000003,21.64,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.375,21.55,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.4,21.43,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.42500000000000004,21.37,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.45,21.31,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.47500000000000003,21.25,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.5,21.22,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.525,21.13,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.55,21.06,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.5750000000000001,20.96,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.6000000000000001,20.87,1.97,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.625,20.74,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.65,20.66,1.96,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.675,20.55,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.7000000000000001,20.47,1.94,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.7250000000000001,20.43,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.75,20.37,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.775,20.26,1.92,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.8,20.17,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.8250000000000001,20.09,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.8500000000000001,19.99,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.875,19.9,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.9,19.8,1.89,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.925,19.74,1.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.9500000000000001,19.69,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,0.9750000000000001,19.64,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,BURST,1.0,20.56,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.0,20.56,1.87,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.025,19.34,1.91,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.05,18.33,1.99,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.07500000000000001,17.61,1.95,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.1,15.79,2.02,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.125,14.38,1.98,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.15000000000000002,11.59,2.14,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.17500000000000002,9.96,2.07,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.2,7.67,1.93,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.225,6.24,1.79,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.25,4.6,1.61,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.275,3.79,1.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.30000000000000004,2.74,1.42,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.325,2.35,1.35,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.35000000000000003,1.7,1.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.375,1.34,1.16,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.4,0.84,1.02,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.42500000000000004,0.67,1.07,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.45,0.46,0.88,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.47500000000000003,0.31,0.78,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.5,0.15,0.7,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.525,0.14,0.58,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.55,0.05,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.5750000000000001,0.05,0.53,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.6000000000000001,0.02,0.54,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.625,0.02,0.41,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.65,0.01,0.44,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.675,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.7000000000000001,0.01,0.55,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.7250000000000001,0.0,0.48,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.75,0.0,0.51,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.775,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.8,0.0,0.49,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.8250000000000001,0.0,0.43,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.8500000000000001,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.875,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.9,0.01,0.56,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.925,0.0,0.46,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.9500000000000001,0.0,0.5,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,0.9750000000000001,0.0,0.77,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,2,RECOVERY,1.0,0.0,0.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_02.json
PPO,BURST,3,NORMAL,0.0,0.0,1.0,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_03.json
PPO,BURST,3,NORMAL,0.025,0.0,0.27,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_03.json
PPO,BURST,3,NORMAL,0.05,0.0,0.37,100,/Users/lab4099/Desktop/Mujoco/work/results/stage19_mixed_recovery/locked_test_v1/burst/seed_03.json
